Categoria,Nome Famiglia,Nome Tipo,ID Elemento,Stato
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374615,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374616,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374621,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374622,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374625,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374626,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374682,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374683,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374686,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374687,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374692,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374693,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374696,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374697,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374723,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374724,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374727,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374728,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374733,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374734,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374737,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374738,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2374836,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2374851,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2374970,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2374973,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2374997,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2375030,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2375037,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2375039,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2375047,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2375049,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2375208,1
OST_DuctFitting,IM_DIS_ACC_Raccordo condotto transizione rettangolare,45 Degree,2375231,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2375298,1
OST_DuctFitting,IM_DIS_ACC_Raccordo condotto transizione rettangolare,45 Degree,2375395,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2375469,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2375503,1
OST_DuctFitting,IM_DIS_ACC_Raccordo condotto transizione rettangolare,45 Degree,2375521,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2375661,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2375974,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2375976,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2376110,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2376111,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2376588,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2376732,1
OST_DuctFitting,IM_DIS_ACC_Raccordo condotto transizione rettangolare,45 Degree,2376744,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2377107,1
OST_DuctFitting,IM_COL_RET_Lzi_GomitoL,0.6 W,2377281,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2377284,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2377301,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2377302,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2377303,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2377338,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2377413,1
OST_DuctFitting,IM_DIS_ACC_Raccordo condotto transizione rettangolare,45 Degree,2377425,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2377445,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2377457,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2377603,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2377607,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2377637,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2377653,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2377742,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2377760,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2377882,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2377885,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2377886,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2377889,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2377893,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2377896,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2378142,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2378324,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2378325,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2378343,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2378362,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2378381,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2378400,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2378401,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2378436,1
OST_MechanicalEquipment,IM_DIS_AME_Cassonetto di estrazione,TFC 355 P Sileo Black,2378748,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379138,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379141,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379144,1
