Quantità,Modello,Nome della Famiglia,ID,Livello,Nome del Tipo,Stato
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:900x300,,2429182,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:400x400,,2450468,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:400x400,,2450817,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:400x400,,2451263,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:300x400,,2451369,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:400x400,,2451934,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:400x400,,2452518,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:400x400,,2452650,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:400x400,,2452992,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:400x400,,2453299,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:400x400,,2453630,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:400x400,,2453889,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:400x400,,2454507,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:400x400,,2454681,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:600x500,,2454957,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Batteria di post riscaldamento:900x300,,2470025,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1517869,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1518284,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1518334,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1518353,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1518543,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1530144,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1574362,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1574427,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1574493,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1574559,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1574623,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1574858,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1575121,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1575411,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1575526,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1583300,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1583315,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1586583,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1586587,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1586591,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1586595,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1586665,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1586729,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_ACC_VAV Terminal Units Rettangolare:VAV Type TA-Silenzio 315,,1587056,Corretta,1
