Quantità,Nome della Famiglia e del Tipo,Valore Parametri,IFC Element,ID,Verifica,Stato
1,INC_TelST_TS.AC_RettangolareQuadrataCava:RHS200x120x4,881069,,IfcBeam,Da compilare IDE_GEN_I_Wbs1,0
1,INC_TelST_TS.AC_RettangolareQuadrataCava:RHS200x120x4,881070,,IfcBeam,Da compilare IDE_GEN_I_Wbs1,0
1,INC_TelST_TS.AC_RettangolareQuadrataCava:RHS200x120x4,881071,,IfcBeam,Da compilare IDE_GEN_I_Wbs1,0
1,INC_TelST_TS.AC_RettangolareQuadrataCava:RHS200x120x4,881761,,IfcBeam,Da compilare IDE_GEN_I_Wbs1,0
1,INC_TelST_TS.AC_RettangolareQuadrataCava:RHS200x120x4,881852,,IfcBeam,Da compilare IDE_GEN_I_Wbs1,0
1,INC_TelST_TS.AC_RettangolareQuadrataCava:RHS200x120x4,882861,,IfcBeam,Da compilare IDE_GEN_I_Wbs1,0
1,INC_TelST_TS.AC_RettangolareQuadrataCava:RHS200x120x4,882862,,IfcBeam,Da compilare IDE_GEN_I_Wbs1,0
1,INC_TelST_TS.AC_HE:HEB650,686966,001,IfcBeam,Corretta,1
1,INC_TelST_TS.AC_HE:HEB650,687217,001,IfcBeam,Corretta,1
1,INC_TelST_TS.AC_HE:HEB650,687269,001,IfcBeam,Corretta,1
1,INC_TelST_TS.AC_HE:HEB650,687359,001,IfcBeam,Corretta,1
1,INC_TelST_TS.AC_HE:HEB650,687409,001,IfcBeam,Corretta,1
1,INC_TelST_TS.AC_HE:HEB650,687509,001,IfcBeam,Corretta,1
1,INC_TelST_TS.AC_HE:HEB650,687510,001,IfcBeam,Corretta,1
1,INC_TelST_TS.AC_HE:HEB650,687511,001,IfcBeam,Corretta,1
1,INC_TelST_TS.AC_HE:HEB650,687512,001,IfcBeam,Corretta,1
1,INC_TelST_TS.AC_HE:HEB650,687513,001,IfcBeam,Corretta,1
1,INC_TelST_TS.AC_HE:HEB650,687523,001,IfcBeam,Corretta,1
1,INC_TelST_TS.AC_HE:HEB650,687524,001,IfcBeam,Corretta,1
1,INC_TelST_TS.AC_HE:HEB650,687525,001,IfcBeam,Corretta,1
