Quantità,Modello,Nome della Famiglia,ID,Livello,Nome del Tipo,Stato
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034289,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034303,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034317,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,AR_GEN_MGE_EsistenteP1.008:AR_GEN_MGE_EsistenteP1.008_CI.02,1078221,AR_GEN_MGE_EsistenteP1.008:AR_GEN_MGE_EsistenteP1.008_CI.02,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1087831,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1087874,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1087892,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1087910,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1087928,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1096902,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,AR_GEN_MGE_EsistenteP1.001:AR_GEN_MGE_EsistenteP1.001_CI.02,1098499,AR_GEN_MGE_EsistenteP1.001:AR_GEN_MGE_EsistenteP1.001_CI.02,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_60mm_CI.01,1136818,Controsoffitto composto:AR_CON_CPA_60mm_CI.01,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,AR_GEN_MGE_EsistenteP1.002:AR_GEN_MGE_EsistenteP1.002_CI.02,1152199,AR_GEN_MGE_EsistenteP1.002:AR_GEN_MGE_EsistenteP1.002_CI.02,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156121,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156128,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156135,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156144,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156152,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156162,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156169,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
