Categoria,Famiglia,Id Elemento,Stato
Cartigli,GN_ANN_TBS_Cartiglio,669552,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,681944,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682354,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682409,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682419,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682520,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682521,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682522,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682523,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682534,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682535,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682536,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682537,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682550,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682551,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682552,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682553,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682564,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682565,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682566,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682567,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682578,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682579,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682580,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682581,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682594,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682595,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682596,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682597,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682608,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682609,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682610,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682611,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682650,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682651,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682652,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682653,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682668,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682669,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682670,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682671,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682684,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682685,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682686,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,682687,1
Telaio strutturale,INC_TelST_TS.AC_HE,686966,1
Telaio strutturale,INC_TelST_TS.AC_HE,687217,1
Telaio strutturale,INC_TelST_TS.AC_HE,687269,1
Telaio strutturale,INC_TelST_TS.AC_HE,687359,1
Telaio strutturale,INC_TelST_TS.AC_HE,687409,1
