Nome Materiale,ID Elemento,Verifica,Stato
Render Material 23-38-19,1441629,Codice non trovato nel database,0
Render Material 38-47-126,1441631,Codice non trovato nel database,0
Materiale per il rendering 255-255-255,1447448,Codice non trovato nel database,0
Materiale per il rendering 82-0-165,1447451,Codice non trovato nel database,0
Materiale per il rendering 82-165-124,1447454,Codice non trovato nel database,0
Materiale per il rendering 255-191-127,1447457,Codice non trovato nel database,0
Materiale per il rendering 255-127-0,1447460,Codice non trovato nel database,0
Materiale per il rendering 127-255-127,1447465,Codice non trovato nel database,0
Materiale per il rendering 165-82-0,1447470,Codice non trovato nel database,0
Materiale per il rendering 165-165-0,1447473,Codice non trovato nel database,0
Materiale per il rendering 255-255-127,1447476,Codice non trovato nel database,0
Materiale per il rendering 255-127-127,1447479,Codice non trovato nel database,0
Materiale per il rendering 191-255-127,1447486,Codice non trovato nel database,0
Materiale per il rendering 127-255-0,1447489,Codice non trovato nel database,0
Materiale per il rendering 255-127-255,1447492,Codice non trovato nel database,0
Materiale per il rendering 0-255-0,1447495,Codice non trovato nel database,0
Materiale per il rendering 0-165-0,1447502,Codice non trovato nel database,0
Materiale per il rendering 127-191-255,1447505,Codice non trovato nel database,0
Materiale per il rendering 165-82-82,1447508,Codice non trovato nel database,0
Materiale per il rendering 127-255-255,1447513,Codice non trovato nel database,0
Materiale per il rendering 128-128-128,1447516,Codice non trovato nel database,0
Materiale per il rendering 101-101-101,1447521,Codice non trovato nel database,0
Materiale per il rendering 153-153-153,1447526,Codice non trovato nel database,0
Materiale per il rendering 127-63-0,1447539,Codice non trovato nel database,0
Materiale per il rendering 102-102-102,1447544,Codice non trovato nel database,0
Materiale per il rendering 82-124-165,1447555,Codice non trovato nel database,0
Materiale per il rendering 124-165-0,1447566,Codice non trovato nel database,0
Materiale per il rendering 0-255-255,1447575,Codice non trovato nel database,0
Materiale per il rendering 204-204-204,1447580,Codice non trovato nel database,0
Materiale per il rendering 223-127-255,1447583,Codice non trovato nel database,0
Materiale per il rendering 0-0-0,1447586,Codice non trovato nel database,0
Materiale per il rendering 255-0-255,1447599,Codice non trovato nel database,0
Materiale per il rendering 127-255-191,1447616,Codice non trovato nel database,0
Materiale per il rendering 255-255-0,1447631,Codice non trovato nel database,0
Materiale per il rendering 255-0-0,1447640,Codice non trovato nel database,0
Materiale per il rendering 255-191-0,1447675,Codice non trovato nel database,0
Materiale per il rendering 192-192-192,1447704,Codice non trovato nel database,0
Materiale per il rendering 57-76-38,1447745,Codice non trovato nel database,0
Materiale per il rendering 0-0-255,1447796,Codice non trovato nel database,0
Materiale per il rendering 0-191-255,1447809,Codice non trovato nel database,0
Materiale per il rendering 0-63-255,1447830,Codice non trovato nel database,0
Materiale per il rendering 0-255-63,1447833,Codice non trovato nel database,0
Materiale per il rendering 165-165-82,1447845,Codice non trovato nel database,0
Materiale per il rendering 82-165-165,1447871,Codice non trovato nel database,0
Materiale per il rendering 165-0-0,1447876,Codice non trovato nel database,0
SGS_FT_Esistenti,1450615,Numero campi errato,0
SGS_FT_Esistenti,1450615,Codice non trovato nel database,0
SGS_FT_Riscaldamento 01,1450625,Numero campi errato,0
