Nome Famiglia - Tipo,Ifc Class,GUID,Element ID,Verifica,Stato
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn49H,716301,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn49B,716311,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn49z,716321,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2b53tBltj1Ih3Iv766vGLF,716788,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2b53tBltj1Ih3Iv766vHgA,716849,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
Platea - ST_FON_PLA_Platea_800mm,IfcFooting,0UNPfbnUf0Fu259TjzT$W8,719944,Nessuna regola per la classe IFC: IfcFooting,0
Platea - ST_FON_PLA_Platea_800mm,IfcFooting,0UNPfbnUf0Fu259TjzT$YG,720080,Nessuna regola per la classe IFC: IfcFooting,0
Platea - ST_FON_PLA_Platea_800mm,IfcFooting,0UNPfbnUf0Fu259TjzT$Yw,720122,Nessuna regola per la classe IFC: IfcFooting,0
Platea - ST_FON_PLA_Platea_800mm,IfcFooting,0UNPfbnUf0Fu259TjzT$aF,720207,Nessuna regola per la classe IFC: IfcFooting,0
Platea - ST_FON_PLA_Platea_800mm,IfcFooting,27po_cx6f4ug8wWWkzMbuD,722247,Nessuna regola per la classe IFC: IfcFooting,0
Platea - ST_FON_PLA_Platea_1000mm,IfcFooting,0MUof21mH87gr3m1hIHWCx,725399,Nessuna regola per la classe IFC: IfcFooting,0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1UXfcwNHLFDB27iPGGLEOv,725784,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1UXfcwNHLFDB27iPGGLEPV,725886,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
Platea - ST_FON_PLA_Platea_1000mm,IfcFooting,1PONC28zLFUAadiePDphEp,725913,Nessuna regola per la classe IFC: IfcFooting,0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1PONC28zLFUAadiePDphHw,726096,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2QgqqQxGH588KfprlQey1D,726166,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2QgqqQxGH588KfprlQey0p,726248,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
Pavimento - ST_PAV_GET_250mm_CalcestruzzoArmato,IfcSlab,2QsKaqarjBfgk$SlQxd5Lz,691619,Valid name,1
Pavimento - ST_PAV_GET_250mm_CalcestruzzoArmato,IfcSlab,2QsKaqarjBfgk$SlQxd5KA,691668,Valid name,1
Pavimento - ST_PAV_GET_250mm_CalcestruzzoArmato,IfcSlab,2QsKaqarjBfgk$SlQxd5Kx,691685,Valid name,1
Pavimento - ST_PAV_GET_250mm_CalcestruzzoArmato,IfcSlab,0f_govs7r9LBxjk3fnu097,706642,Valid name,1
Pavimento - ST_PAV_GET_250mm_CalcestruzzoArmato,IfcSlab,2QVtWlakP3XwWQ0REwoU9Y,708150,Valid name,1
Pavimento - ST_PAV_GET_250mm_CalcestruzzoArmato,IfcSlab,3t6Lg5dYb079g7gIxIy73l,709748,Valid name,1
Pavimento - ST_PAV_GET_250mm_CalcestruzzoArmato,IfcSlab,3t6Lg5dYb079g7gIxIy781,710298,Valid name,1
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,0UNPfbnUf0Fu259TjzT$ZS,720028,Valid name,1
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,0UNPfbnUf0Fu259TjzT$Yb,720101,Valid name,1
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,0UNPfbnUf0Fu259TjzT$bp,720179,Valid name,1
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,0UNPfbnUf0Fu259TjzT$aa,720228,Valid name,1
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,1h57tgznv8jenBGf85Drxn,722289,Valid name,1
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,31h_1xPN5CCBZWOYM_yiKk,725720,Valid name,1
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,1PONC28zLFUAadiePDphF3,725993,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,0NLE0NO1P0nA4kpGDgxnfu,684459,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1fD4LroifFvxCK0nkXn8UE,684956,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1fD4LroifFvxCK0nkXn8V6,685012,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1fD4LroifFvxCK0nkXn80W,685106,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1fD4LroifFvxCK0nkXn85c,685428,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1fD4LroifFvxCK0nkXn85d,685429,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1fD4LroifFvxCK0nkXn85a,685430,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1fD4LroifFvxCK0nkXn85b,685431,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1fD4LroifFvxCK0nkXn86q,685478,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1fD4LroifFvxCK0nkXn8EM,685956,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1fD4LroifFvxCK0nkXn8EN,685957,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1fD4LroifFvxCK0nkXn8EK,685958,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1fD4LroifFvxCK0nkXn8EL,685959,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1fD4LroifFvxCK0nkXn8EQ,685960,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3UXr_vObjCXQzghGmftOxQ,697209,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3UXr_vObjCXQzghGmftOuy,697247,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3UXr_vObjCXQzghGmftOvv,697306,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3UXr_vObjCXQzghGmftOvU,697341,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3UXr_vObjCXQzghGmftOdY,697409,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3UXr_vObjCXQzghGmftOdl,697420,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3UXr_vObjCXQzghGmftOdt,697428,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3UXr_vObjCXQzghGmftOdD,697454,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,0f_govs7r9LBxjk3fnu0oc,706227,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,0f_govs7r9LBxjk3fnu0oX,706228,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,0f_govs7r9LBxjk3fnu0oW,706229,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,0f_govs7r9LBxjk3fnu0oZ,706230,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,0f_govs7r9LBxjk3fnu0AF,706714,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,0f_govs7r9LBxjk3fnu01s,707171,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,0f_govs7r9LBxjk3fnu03H,707268,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2QVtWlakP3XwWQ0REwoUUN,707523,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2QVtWlakP3XwWQ0REwoUUG,707524,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2QVtWlakP3XwWQ0REwoUUH,707525,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2QVtWlakP3XwWQ0REwoUUI,707526,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2QVtWlakP3XwWQ0REwoU0d,707699,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2QVtWlakP3XwWQ0REwoU5Z,707895,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2QVtWlakP3XwWQ0REwoU48,707932,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3t6Lg5dYb079g7gIxIy7Hx,708832,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3t6Lg5dYb079g7gIxIy7Hw,708833,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3t6Lg5dYb079g7gIxIy7Hv,708834,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3t6Lg5dYb079g7gIxIy7Hu,708835,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3t6Lg5dYb079g7gIxIy7KT,708998,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3t6Lg5dYb079g7gIxIy7Lx,709088,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3t6Lg5dYb079g7gIxIy78K,710287,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3t6Lg5dYb079g7gIxIy78B,710288,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3t6Lg5dYb079g7gIxIy78A,710289,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3t6Lg5dYb079g7gIxIy789,710290,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3t6Lg5dYb079g7gIxIy788,710291,Valid name,1
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3t6Lg5dYb079g7gIxIy78F,710292,Valid name,1
Muro di base - ST_MUR_POR_300mm_Generico,IfcWall,0UNPfbnUf0Fu259TjzT$zR,719643,Valid name,1
Muro di base - ST_MUR_POR_300mm_Generico,IfcWall,3za10$0XTC9vqjiJE1P$BR,722652,Valid name,1
Muro di base - ST_MUR_POR_300mm_Generico,IfcWall,3za10$0XTC9vqjiJE1P$C5,722690,Valid name,1
Muro di base - ST_MUR_POR_300mm_Generico,IfcWall,3za10$0XTC9vqjiJE1P$Ck,722729,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2800x2400mm,IfcOpeningElement,0UnldMO_8NxZ6b4yadY5E7,708233,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2400x2400mm,IfcOpeningElement,3olyDWkzVud1Vm$70BaO8p,708052,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2100x2400mm,IfcOpeningElement,25XDrRpALUYgLA0xQcElx6,706955,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2100x2400mm,IfcOpeningElement,1HoV_tpGss9jbaUQnGbFlC,707085,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_1200x2100,IfcOpeningElement,00Mifdx1vk_qJJg$E7118M,707349,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2400x2400mm,IfcOpeningElement,0Bg2F0SQWVt4G10AildbeC,708454,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2800x2400mm,IfcOpeningElement,1xpsbdwGf6Q1_HpoY69H6x,708695,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2100x2400mm,IfcOpeningElement,1b3B9r7QrsXYEbeNFv1w7V,708557,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2100x2400mm,IfcOpeningElement,3U4Gr9IqOsqj6S4pMqnXJZ,708617,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_1200x2100,IfcOpeningElement,2Fh_MCdPMAQH8OzWw7YfUK,708404,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_1900x2400,IfcOpeningElement,2ArxqwF2qwOCNu6pCRIzvX,709374,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2100x2400mm,IfcOpeningElement,2tOzht9DXM$0wycqXb5cWp,709561,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_1200x2100,IfcOpeningElement,0K7x1_CkniIRV6ROlk3DwZ,709221,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_1900x2400,IfcOpeningElement,2lkxJCGPM_GyD1ib$WtT2r,710294,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2100x2400mm,IfcOpeningElement,2XYiHPD3g9q5xsI_PxOTgk,710295,Nessuna regola per la classe IFC: IfcOpeningElement,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_1200x2100,IfcOpeningElement,3m5ek_xmIglsVxGp1WK0jv,710293,Nessuna regola per la classe IFC: IfcOpeningElement,0
