Quantità,Nome della Famiglia e del Tipo,Valore Parametri,IFC Element,ID,Verifica,Stato
1,,,IfcOpeningElement,1483805,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1483818,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1485042,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1485140,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1485264,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1484128,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1484269,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1484435,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1484749,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1483251,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1482944,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1482961,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1483009,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1097328,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1453365,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1453294,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1453215,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1453172,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1453156,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1435380,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1435395,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1435405,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1435420,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1435445,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1435455,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1455016,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1454976,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1454965,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1434187,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1432480,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1426855,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1431758,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1431633,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1432003,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1059850,Da compilare IDE_GEN_I_Wbs0,0
