Nome Elemento,ID Elemento,Verifica,Stato
Muro di base: AR_MUR_RIV_20_Boiserie piazza,1180805,Room Bounding Disattivato,0
Muro di base: AR_MUR_RIV_20_Boiserie piazza,1180809,Room Bounding Disattivato,0
Muro di base: AR_MUR_RIV_20_Boiserie piazza,1180813,Room Bounding Disattivato,0
Muro di base: AR_MUR_RIV_20_Boiserie piazza,1180817,Room Bounding Disattivato,0
Muro di base: AR_MUR_RIV_20_Boiserie piazza,1180822,Room Bounding Disattivato,0
Muro di base: AR_MUR_RIV_20_Boiserie piazza,1180826,Room Bounding Disattivato,0
Muro di base: AR_MUR_DIV_500_Generico,1185312,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_500_Generico,1185313,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_200_Generico,1185502,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_200_Generico,1185509,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_200_Generico,1185510,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_200_Generico,1185511,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_200_Generico,1185512,Room Bounding Attivato,1
Pavimento: AR_PAV_GET_120_MS.03_FL-001,1185692,Room Bounding Disattivato,0
Muro di base: AR_MUR_DIV_200_Generico,1190834,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_200_Generico,1190930,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_200_Generico,1190963,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_200_Generico,1191054,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_100_Applicato reticolare,1193744,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_Locali Tecnici,1194584,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_WC,1194631,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_WC,1194664,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_WC,1194697,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_Locali Tecnici,1194745,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1194846,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1194876,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_Locali Tecnici,1194898,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1194908,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_Locali Tecnici,1194947,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_WC,1195102,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_WC,1195169,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_WC,1195176,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1195183,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1195195,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1195203,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1195230,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1195355,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1195506,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1195810,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1197618,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1198420,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1198453,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1198646,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_Locali Tecnici,1199687,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1200776,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1200918,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1200930,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1200942,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_WC,1201063,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_WC,1201072,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1201100,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_WC,1201272,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_Locali Tecnici,1201305,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1201321,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1201389,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1201401,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1201411,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1204599,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1204607,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1204615,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1204627,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1204711,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1204798,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1204830,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1204876,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1204942,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1204975,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205032,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205061,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205124,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205171,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205202,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205234,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205266,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205298,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205330,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_WC,1205407,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_WC,1205415,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_WC,1205427,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205473,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205481,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205491,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205500,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205515,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205547,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205640,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205684,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205734,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205746,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1205808,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1205869,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_100_Applicato reticolare,1207862,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_100_Generico,1208078,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_100_Generico,1208485,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_100_Generico,1208836,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_100_Generico,1209193,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_WC,1217513,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Uffici,1217596,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1217628,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_Locali Tecnici,1217663,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1217710,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1217787,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1217822,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1218057,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1218180,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_Locali Tecnici,1218253,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_Locali Tecnici,1218526,Room Bounding Attivato,1
Muro di base: AR_MUR_TAM_200_Generico,1221467,Room Bounding Attivato,1
Muro di base: AR_MUR_TAM_200_Generico,1221682,Room Bounding Attivato,1
Muro di base: AR_MUR_RIV_20_Generico,1221784,Room Bounding Disattivato,0
Muro di base: AR_MUR_RIV_20_Generico,1221872,Room Bounding Disattivato,0
Muro di base: AR_MUR_RIV_20_Generico,1221937,Room Bounding Disattivato,0
Muro di base: AR_MUR_RIV_20_Generico,1222002,Room Bounding Disattivato,0
Muro di base: AR_MUR_RIV_20_Generico,1222567,Room Bounding Disattivato,0
Muro di base: AR_MUR_RIV_20_Generico,1222635,Room Bounding Disattivato,0
Muro di base: AR_MUR_RIV_20_Generico,1222703,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_150_Generico,1240532,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_150_Generico,1240713,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_150_Generico,1241119,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1247590,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_WC,1247690,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1247726,Room Bounding Attivato,1
Pavimento: AR_PAV_GET_120_MS.03_FL-001,1250978,Room Bounding Disattivato,0
Pavimento: AR_PAV_GET_120_MS.03_FL-001,1251075,Room Bounding Disattivato,0
Pavimento: AR_PAV_GET_120_MS.03a_FL-001,1251696,Room Bounding Disattivato,0
Pavimento: AR_PAV_GET_120_MS.03a_FL-001,1251909,Room Bounding Disattivato,0
Pavimento: AR_PAV_GET_120_MS.03_FL-001,1251959,Room Bounding Disattivato,0
Muro di base: AR_MUR_DIV_150_Generico,1252892,Room Bounding Attivato,1
Muro di base: AR_MUR_RIV_20_Generico,1264359,Room Bounding Attivato,1
Muro di base: AR_MUR_RIV_20_Generico,1264386,Room Bounding Attivato,1
Muro di base: AR_MUR_RIV_20_Generico,1264412,Room Bounding Attivato,1
Muro di base: AR_MUR_RIV_20_Generico,1264476,Room Bounding Disattivato,0
Muro di base: AR_MUR_DIV_200_Generico,1264730,Room Bounding Attivato,1
Muro di base: AR_MUR_DIV_200_Generico,1264812,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_Locali Tecnici,1266156,Room Bounding Attivato,1
Controsoffitto composto: AR_CON_CSO_50_Locali Tecnici,1266164,Room Bounding Attivato,1
