Categoria,Nome Elemento,ID Elemento,Verifica,Offset Rilevato,Stato
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555993,Oggetto conforme.,3.23,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555995,Oggetto conforme.,3.9300000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1556013,Oggetto conforme.,3.23,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1556021,Oggetto conforme.,3.9900000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1556033,Oggetto conforme.,3.9900000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1556414,Oggetto conforme.,2.8399999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1556418,Oggetto conforme.,3.1400000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1556552,Oggetto conforme.,3.1400000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1556717,Oggetto conforme.,3.1400000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1556721,Oggetto conforme.,3.1400000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1556784,Oggetto conforme.,2.8399999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1556792,Oggetto conforme.,3.3300000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1556883,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1556891,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1556940,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1556948,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1557165,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1557189,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1557212,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1557236,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1557258,Oggetto conforme.,4.25,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1557294,Oggetto conforme.,4.2599999999999998,1
Raccordi tubazione,IM_PAF_TRS_Mlt_Transizione,1557778,Oggetto conforme.,4.04,1
