Nome Elemento,Ifc Class,GUID IFC,GUID Nativo,Tag IFC,Element Id Nativo,Verifica,Stato
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,0Plt1Nnmn8Bw7nkNGhChu7,0Plt1Nnmn8Bw7nkNGhChu7,1910590,1910590,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,0Plt1Nnmn8Bw7nkNGhCh4e,0Plt1Nnmn8Bw7nkNGhCh4e,1910801,1910801,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,0Plt1Nnmn8Bw7nkNGhChxy,0Plt1Nnmn8Bw7nkNGhChxy,1910819,1910819,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,0Plt1Nnmn8Bw7nkNGhCh6u,0Plt1Nnmn8Bw7nkNGhChxy,1910913,1910913,GUID difforme,0
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,0Plt1Nnmn8Bw7nkNGhCh6c,0Plt1Nnmn8Bw7nkNGhCh6c,1910943,1910943,Corretto,1
Tubazione - IM_TUB_Pvc_NON SILENZIATO,IfcPipeSegment,2RGybR2LH23f_O69uDOqqB,2RGybR2LH23f_O69uDOqqB,1911056,1911056,Corretto,1
Tubazione - IM_TUB_Pvc_NON SILENZIATO,IfcPipeSegment,0Plt1Nnmn8Bw7nkNGhCh2Q,0Plt1Nnmn8Bw7nkNGhCh2Q,1911203,1911203,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,0Plt1Nnmn8Bw7nkNGhChCR,0Plt1Nnmn8Bw7nkNGhCh6c,1911330,1911330,GUID difforme,0
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,0Plt1Nnmn8Bw7nkNGhChFc,0Plt1Nnmn8Bw7nkNGhChFc,1911519,1911519,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,1gRkTacdX4bwpLQp4dxOJN,1gRkTacdX4bwpLQp4dxOJN,1911674,1911674,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,1gRkTacdX4bwpLQp4dxOHp,1gRkTacdX4bwpLQp4dxOHp,1911774,1911774,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,1gRkTacdX4bwpLQp4dxOAC,1gRkTacdX4bwpLQp4dxOAC,1912097,1912097,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,1gRkTacdX4bwpLQp4dxOAU,1gRkTacdX4bwpLQp4dxOHp,1912115,1912115,GUID difforme,0
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,1gRkTacdX4bwpLQp4dxO0_,0Plt1Nnmn8Bw7nkNGhChhg,1912723,1912723,GUID difforme,0
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,1gRkTacdX4bwpLQp4dxPrY,1gRkTacdX4bwpLQp4dxPrY,1913551,1913551,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,3XJhlt$Dn7O9B2qfaQ6p95,3XJhlt$Dn7O9B2qfaQ6p95,1913581,1913581,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,3XJhlt$Dn7O9B2qfaQ6p97,3XJhlt$Dn7O9B2qfaQ6p97,1913583,1913583,Corretto,1
