Nome Materiale,ID Elemento,Verifica,Stato
Analytical Surface - Interior Walls1,1241782,Codice non trovato nel database,0
Analytical Surface - Interior Floors1,1241783,Codice non trovato nel database,0
Analytical Surface - Ceilings1,1241784,Codice non trovato nel database,0
Analytical Surface - Air Surfaces1,1241785,Codice non trovato nel database,0
Analytical Surface - Underground Walls1,1241786,Codice non trovato nel database,0
Analytical Surface - Operable Windows1,1241787,Codice non trovato nel database,0
Analytical Surface - Operable Skylights1,1241788,Codice non trovato nel database,0
Analytical Surface - Sliding Doors1,1241789,Codice non trovato nel database,0
Analytical Surface - Air Openings1,1241790,Codice non trovato nel database,0
Analytical Surface - Shades1,1241791,Codice non trovato nel database,0
GEN.1_XXX_XXX_SystemZones_n/a_n/a,1241792,Numero campi errato,0
GEN.1_XXX_XXX_SystemZones_n/a_n/a,1241792,Codice non trovato nel database,0
STO.X_XXX_XXX_Corian_n/a_n/a,1241797,Numero campi errato,0
STO.X_XXX_XXX_Corian_n/a_n/a,1241797,Codice non trovato nel database,0
Default Door,1241800,Codice non trovato nel database,0
GLA_PNL_T10mm_PannelliAccoppiatiVetroTemperato_5+5 mm,1241802,Numero campi errato,0
GLA_PNL_T10mm_PannelliAccoppiatiVetroTemperato_5+5 mm,1241802,Codice non trovato nel database,0
Accr,1241805,Codice non trovato nel database,0
Default - Controsoffitto,1241806,Codice non trovato nel database,0
Default - Finestre,1241807,Codice non trovato nel database,0
Default - Tetto,1241808,Codice non trovato nel database,0
Default - Topografia,1241809,Codice non trovato nel database,0
System-Zones,1241810,Codice non trovato nel database,0
Electrical Analytical Loads,1241811,Codice non trovato nel database,0
Porcellana,1241813,Codice non trovato nel database,0
Metallo - Cromo lucidato,1241814,Codice non trovato nel database,0
Pru_3,1241846,Numero campi errato,0
Pru_3,1241846,Codice non trovato nel database,0
Render Material 31-127-0,1241968,Codice non trovato nel database,0
Render Material 0-41-165,1241969,Codice non trovato nel database,0
Render Material 0-38-76,1241970,Codice non trovato nel database,0
Render Material 82-82-165,1241971,Codice non trovato nel database,0
Render Material 38-33-19,1241972,Codice non trovato nel database,0
Render Material 41-0-165,1241973,Codice non trovato nel database,0
Render Material 31-0-127,1241974,Codice non trovato nel database,0
Render Material 0-76-57,1241975,Codice non trovato nel database,0
Render Material 63-0-127,1241976,Codice non trovato nel database,0
Render Material 76-38-76,1241977,Codice non trovato nel database,0
Render Material 165-103-82,1241978,Codice non trovato nel database,0
Render Material 38-9-0,1241979,Codice non trovato nel database,0
Render Material 255-127-191,1241980,Codice non trovato nel database,0
Render Material 0-19-76,1241981,Codice non trovato nel database,0
Render Material 159-255-127,1241982,Codice non trovato nel database,0
Render Material 63-111-127,1241983,Codice non trovato nel database,0
Render Material 76-47-38,1241984,Codice non trovato nel database,0
Render Material 127-0-255,1241985,Codice non trovato nel database,0
Render Material 255-0-127,1241986,Codice non trovato nel database,0
Render Material 0-0-165,1241987,Codice non trovato nel database,0
Render Material 0-76-76,1241988,Codice non trovato nel database,0
Metal_PonteGiulio_Chrome,1241994,Numero campi errato,0
Metal_PonteGiulio_Chrome,1241994,Codice non trovato nel database,0
Glass_PonteGiulio_Mirror,1241995,Numero campi errato,0
Glass_PonteGiulio_Mirror,1241995,Codice non trovato nel database,0
Spr_disabili,1241999,Numero campi errato,0
Spr_disabili,1241999,Codice non trovato nel database,0
AISI 304 stainless steel_Mediclinics_Bright,1242001,Numero campi errato,0
AISI 304 stainless steel_Mediclinics_Bright,1242001,Codice non trovato nel database,0
AISI 304 stainless steel_Mediclinics_Satin,1242002,Numero campi errato,0
AISI 304 stainless steel_Mediclinics_Satin,1242002,Codice non trovato nel database,0
Steel_Mediclinics_White epoxy,1242005,Numero campi errato,0
Steel_Mediclinics_White epoxy,1242005,Codice non trovato nel database,0
Black,1242006,Codice non trovato nel database,0
Pla,1242014,Corretto,1
Metallo - Cromato,1242021,Codice non trovato nel database,0
Bianco - Elemento bagno,1242023,Codice non trovato nel database,0
Sezione - Riquadro di sezione,1242024,Codice non trovato nel database,0
PRD_AR_StainlessSteel_SatinFinished,1242029,Numero campi errato,0
PRD_AR_StainlessSteel_SatinFinished,1242029,Codice non trovato nel database,0
GEN_Acciaio Satinato,1242054,Numero campi errato,0
GEN_Acciaio Satinato,1242054,Codice non trovato nel database,0
GEN_Vetro Chiaro,1242055,Numero campi errato,0
GEN_Vetro Chiaro,1242055,Codice non trovato nel database,0
GEN_Acciaio Lucido,1242056,Numero campi errato,0
GEN_Acciaio Lucido,1242056,Codice non trovato nel database,0
ADR_ARE_Seduta,1242062,Numero campi errato,0
ADR_ARE_Seduta,1242062,Codice non trovato nel database,0
ADR_ARE_StrutturaSedia,1242063,Numero campi errato,0
ADR_ARE_StrutturaSedia,1242063,Codice non trovato nel database,0
ADR_ARE_SchienaleELE,1242064,Numero campi errato,0
ADR_ARE_SchienaleELE,1242064,Codice non trovato nel database,0
Materiale per il rendering 0-41-165,1242348,Codice non trovato nel database,0
Materiale per il rendering 0-165-41,1242349,Codice non trovato nel database,0
Materiale per il rendering 0-38-76,1242350,Codice non trovato nel database,0
Materiale per il rendering 82-82-165,1242351,Codice non trovato nel database,0
Materiale per il rendering 0-255-63,1242352,Codice non trovato nel database,0
Materiale per il rendering 38-33-19,1242353,Codice non trovato nel database,0
Materiale per il rendering 41-0-165,1242354,Codice non trovato nel database,0
Materiale per il rendering 31-0-127,1242355,Codice non trovato nel database,0
Materiale per il rendering 165-41-0,1242356,Codice non trovato nel database,0
Materiale per il rendering 0-76-57,1242357,Codice non trovato nel database,0
Materiale per il rendering 63-0-127,1242358,Codice non trovato nel database,0
Lamiera d'acciaio zincata,1332837,Codice non trovato nel database,0
Mle_2,1342860,Numero campi errato,0
Mle_2,1342860,Numero campi errato,0
Mle_1,1342880,Numero campi errato,0
Mle_1,1342880,Numero campi errato,0
Acz_1,1373785,Numero campi errato,0
Acz_1,1373785,Codice non trovato nel database,0
Acz_2,1373817,Numero campi errato,0
Acz_2,1373817,Codice non trovato nel database,0
Plm_4,1373825,Numero campi errato,0
Plm_4,1373825,Codice non trovato nel database,0
Alluminio_Pannello verticale,1373829,Numero campi errato,0
Alluminio_Pannello verticale,1373829,Codice non trovato nel database,0
