GUID,ID,Categoria,Famiglia e Tipo,Stato
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af097,716951,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af09f,716959,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0a0,716960,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0a1,716961,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0a2,716962,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0a3,716963,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0ab,716971,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0ac,716972,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0ad,716973,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0ae,716974,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0af,716975,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0b9,716985,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0ba,716986,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0bb,716987,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0bc,716988,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0bd,716989,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0c7,716999,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0c8,717000,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0c9,717001,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0ca,717002,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0cb,717003,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0d5,717013,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0d6,717014,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0d7,717015,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0d8,717016,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0d9,717017,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0e3,717027,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0e4,717028,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0e5,717029,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0e6,717030,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0e7,717031,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0f1,717041,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0f2,717042,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0f3,717043,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0f4,717044,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af0f5,717045,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af117,717079,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af118,717080,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af119,717081,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af11a,717082,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af11b,717083,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af123,717091,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af124,717092,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af125,717093,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af126,717094,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af127,717095,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af12f,717103,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af130,717104,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af131,717105,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af132,717106,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af133,717107,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af13b,717115,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
