Quantità,Modello,Nome del Tipo,ID,Tipo,Stato
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297173,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297174,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297175,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297176,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297177,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297178,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297179,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297181,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297183,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297184,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297186,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297188,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297189,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297191,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297193,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297194,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297196,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3297198,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3298271,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3298272,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298274,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298275,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298276,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298277,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298278,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298279,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298280,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298281,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298282,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298283,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298284,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298285,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3298319,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3298320,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3298321,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3298322,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298449,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298450,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298451,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298452,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298453,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298454,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298455,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298456,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298457,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298458,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298459,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298460,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298461,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298462,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298463,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298464,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298465,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298466,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298467,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298468,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298469,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298470,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298471,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298472,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298473,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298474,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298475,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298476,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298477,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298478,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298479,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298480,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298481,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298482,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298483,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298484,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298485,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298486,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298487,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298488,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298489,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298490,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298491,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298492,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298493,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298494,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298495,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298496,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298497,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298498,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298499,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298500,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298501,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298502,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298503,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3298504,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3365927,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3365928,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3365929,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3365930,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3365931,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3365932,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3365934,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3365935,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3365936,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3365937,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3365938,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3365939,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3365940,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3365941,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3365942,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3366009,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3366164,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3366165,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3366166,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3366167,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3366168,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3366169,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3366170,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3366171,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3366172,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,3366173,Montante rettangolare:ARC_MON_RET_Gen_M012_20x100,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382284,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382285,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382286,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382287,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382288,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382289,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382290,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382291,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382292,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382293,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382294,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382295,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382296,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382297,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382298,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382299,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382300,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382301,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382302,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382303,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382304,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382305,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382306,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382307,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382308,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382309,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382310,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382311,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382312,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382313,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382314,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382315,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
1,R014_ADB_028_PD_ARC_M3_000_R00,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,3382316,Montante rettangolare:ARC_MON_RET_Acc_M012_50x50,1
