Categoria,Id Elemento,Famiglia,Stato
Telaio strutturale,695294,INC_TelST_TS.AC_HE,1
Telaio strutturale,695295,INC_TelST_TS.AC_HE,1
Telaio strutturale,695296,INC_TelST_TS.AC_HE,1
Telaio strutturale,695297,INC_TelST_TS.AC_HE,1
Telaio strutturale,695298,INC_TelST_TS.AC_HE,1
Telaio strutturale,695939,INC_TelST_TS.AC_HE,1
Telaio strutturale,696111,INC_TelST_TS.AC_HE,1
Telaio strutturale,696112,INC_TelST_TS.AC_HE,1
Telaio strutturale,696113,INC_TelST_TS.AC_HE,1
Telaio strutturale,696114,INC_TelST_TS.AC_HE,1
Telaio strutturale,696115,INC_TelST_TS.AC_HE,1
Telaio strutturale,696116,INC_TelST_TS.AC_HE,1
Telaio strutturale,696117,INC_TelST_TS.AC_HE,1
Telaio strutturale,696118,INC_TelST_TS.AC_HE,1
Telaio strutturale,696134,INC_TelST_TS.AC_HE,1
Telaio strutturale,696135,INC_TelST_TS.AC_HE,1
Telaio strutturale,696136,INC_TelST_TS.AC_HE,1
Telaio strutturale,696137,INC_TelST_TS.AC_HE,1
Telaio strutturale,696138,INC_TelST_TS.AC_HE,1
Telaio strutturale,696139,INC_TelST_TS.AC_HE,1
Telaio strutturale,696140,INC_TelST_TS.AC_HE,1
Telaio strutturale,696141,INC_TelST_TS.AC_HE,1
Telaio strutturale,696313,INC_TelST_TS.AC_HE,1
Telaio strutturale,696371,INC_TelST_TS.AC_HE,1
Telaio strutturale,696373,INC_TelST_TS.AC_HE,1
Telaio strutturale,696385,INC_TelST_TS.AC_HE,1
Telaio strutturale,696386,INC_TelST_TS.AC_HE,1
Telaio strutturale,696400,INC_TelST_TS.AC_HE,1
Telaio strutturale,696401,INC_TelST_TS.AC_HE,1
Telaio strutturale,696413,INC_TelST_TS.AC_HE,1
Telaio strutturale,696414,INC_TelST_TS.AC_HE,1
Telaio strutturale,696693,INC_TelST_TS.AC_HE,1
Telaio strutturale,696694,INC_TelST_TS.AC_HE,1
Telaio strutturale,696695,INC_TelST_TS.AC_HE,1
Telaio strutturale,696696,INC_TelST_TS.AC_HE,1
Telaio strutturale,696697,INC_TelST_TS.AC_HE,1
Telaio strutturale,696698,INC_TelST_TS.AC_HE,1
Telaio strutturale,696699,INC_TelST_TS.AC_HE,1
Telaio strutturale,696700,INC_TelST_TS.AC_HE,1
Telaio strutturale,697028,INC_TelST_TS.AC_HE,1
Telaio strutturale,697029,INC_TelST_TS.AC_HE,1
Telaio strutturale,697096,INC_TelST_TS.AC_HE,1
Telaio strutturale,697097,INC_TelST_TS.AC_HE,1
Telaio strutturale,697106,INC_TelST_TS.AC_HE,1
Telaio strutturale,697107,INC_TelST_TS.AC_HE,1
Telaio strutturale,697116,INC_TelST_TS.AC_HE,1
Telaio strutturale,697117,INC_TelST_TS.AC_HE,1
Telaio strutturale,697128,INC_TelST_TS.AC_HE,1
Telaio strutturale,697129,INC_TelST_TS.AC_HE,1
Telaio strutturale,697140,INC_TelST_TS.AC_HE,1
Telaio strutturale,697141,INC_TelST_TS.AC_HE,1
Telaio strutturale,697150,INC_TelST_TS.AC_HE,1
Telaio strutturale,697151,INC_TelST_TS.AC_HE,1
Telaio strutturale,697274,INC_TelST_TS.AC_HE,1
Telaio strutturale,697348,INC_TelST_TS.AC_HE,1
Telaio strutturale,697357,INC_TelST_TS.AC_HE,1
Telaio strutturale,697366,INC_TelST_TS.AC_HE,1
Telaio strutturale,697375,INC_TelST_TS.AC_HE,1
Telaio strutturale,697384,INC_TelST_TS.AC_HE,1
Telaio strutturale,697393,INC_TelST_TS.AC_HE,1
Telaio strutturale,697402,INC_TelST_TS.AC_HE,1
Telaio strutturale,697411,INC_TelST_TS.AC_HE,1
Telaio strutturale,697420,INC_TelST_TS.AC_HE,1
Telaio strutturale,699677,INC_TelST_TS.AC_HE,1
Telaio strutturale,699711,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,700451,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,701206,INC_TelST_TS.AC_HE,1
Telaio strutturale,701274,INC_TelST_TS.AC_HE,1
Telaio strutturale,701275,INC_TelST_TS.AC_HE,1
Telaio strutturale,701276,INC_TelST_TS.AC_HE,1
Telaio strutturale,701451,INC_TelST_TS.AC_HE,1
Telaio strutturale,701452,INC_TelST_TS.AC_HE,1
Telaio strutturale,701453,INC_TelST_TS.AC_HE,1
Telaio strutturale,701454,INC_TelST_TS.AC_HE,1
Telaio strutturale,701763,INC_TelST_TS.AC_HE,1
Telaio strutturale,701937,INC_TelST_TS.AC_HE,1
Telaio strutturale,705030,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705039,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705048,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705057,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705066,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705073,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705082,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705102,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705257,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705258,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705259,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705260,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705261,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705262,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705263,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705264,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,705266,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,706868,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,706995,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707040,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707103,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707104,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707114,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707115,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707125,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707126,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707290,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707487,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707488,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707489,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707490,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707491,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707492,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707493,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707494,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707495,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,707496,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,711486,INC_TelST_TS.AC_HE,1
Telaio strutturale,711509,INC_TelST_TS.AC_HE,1
Telaio strutturale,711516,INC_TelST_TS.AC_HE,1
Telaio strutturale,711726,INC_TelST_TS.AC_HE,1
Telaio strutturale,711769,INC_TelST_TS.AC_HE,1
Telaio strutturale,712283,INC_TelST_TS.AC_HE,1
Telaio strutturale,712340,INC_TelST_TS.AC_HE,1
Telaio strutturale,714677,INC_TelST_TS.AC_HE,1
Telaio strutturale,714789,INC_TelST_TS.AC_HE,1
Pilastri strutturali,718209,INC_PilST_PS.AC_HE,1
Travi reticolari strutturali,723305,INC_RetST_RT.AC_Reticolare1CampateMolo,1
Telaio strutturale,723308,INC_TelST_TS.AC_HE,1
Telaio strutturale,723309,INC_TelST_TS.AC_HE,1
Telaio strutturale,723310,INC_TelST_TS.AC_HE,1
Telaio strutturale,723311,INC_TelST_TS.AC_HE,1
Telaio strutturale,723312,INC_TelST_TS.AC_HE,1
Telaio strutturale,723313,INC_TelST_TS.AC_HE,1
Telaio strutturale,723314,INC_TelST_TS.AC_HE,1
Telaio strutturale,723315,INC_TelST_TS.AC_HE,1
Telaio strutturale,723316,INC_TelST_TS.AC_HE,1
Telaio strutturale,723317,INC_TelST_TS.AC_HE,1
Telaio strutturale,723318,INC_TelST_TS.AC_HE,1
Telaio strutturale,723319,INC_TelST_TS.AC_HE,1
Telaio strutturale,723320,INC_TelST_TS.AC_HE,1
Pilastri strutturali,724732,INC_PilST_PS.AC_HE,1
Travi reticolari strutturali,724733,INC_RetST_RT.AC_Reticolare1CampateMolo,1
Telaio strutturale,724735,INC_TelST_TS.AC_HE,1
Telaio strutturale,724736,INC_TelST_TS.AC_HE,1
Telaio strutturale,724737,INC_TelST_TS.AC_HE,1
Telaio strutturale,724738,INC_TelST_TS.AC_HE,1
Telaio strutturale,724739,INC_TelST_TS.AC_HE,1
Telaio strutturale,724740,INC_TelST_TS.AC_HE,1
Telaio strutturale,724741,INC_TelST_TS.AC_HE,1
Telaio strutturale,724742,INC_TelST_TS.AC_HE,1
Telaio strutturale,724743,INC_TelST_TS.AC_HE,1
Telaio strutturale,724744,INC_TelST_TS.AC_HE,1
Telaio strutturale,724745,INC_TelST_TS.AC_HE,1
Telaio strutturale,724746,INC_TelST_TS.AC_HE,1
Telaio strutturale,724747,INC_TelST_TS.AC_HE,1
Telaio strutturale,725117,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,725118,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,731713,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,731722,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,731730,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,732136,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,732214,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,732224,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,732230,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,732863,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733018,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733161,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733173,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733444,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733445,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733446,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733447,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733457,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733458,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733459,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733460,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733470,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733471,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733472,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733473,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733481,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733482,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733483,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733484,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733494,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733495,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733496,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733497,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733505,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733506,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733507,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733508,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733518,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733519,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733520,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733521,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733529,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733530,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733531,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733532,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733542,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733543,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733544,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733545,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733684,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733795,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,733935,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734017,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734428,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734429,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734430,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734431,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734586,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734587,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734588,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734589,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734601,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734602,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734603,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734604,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734614,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734615,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734616,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734617,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734623,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734624,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734625,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734626,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734686,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,734687,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,737294,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,737308,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,737699,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,737700,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,737701,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,737702,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,738266,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,738267,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,738268,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,738269,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,738279,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,738280,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,738281,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,738282,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,738592,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,738593,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,738594,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,738595,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739017,INC_TelST_TS.AC_HE,1
Telaio strutturale,739344,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739345,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739346,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739347,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739601,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739602,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739603,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739604,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739616,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739617,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739618,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739619,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739629,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739630,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739631,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739632,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739642,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739643,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739644,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739645,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739653,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739654,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739655,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739656,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739662,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739663,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739664,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739665,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739677,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739678,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739679,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739680,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739686,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739687,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739688,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739689,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739697,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739698,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739699,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739700,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739741,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739783,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739784,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739785,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739973,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739974,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739975,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739976,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739984,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739985,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739986,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739987,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739995,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739996,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739997,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,739998,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740006,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740007,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740008,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740009,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740097,INC_TelST_TS.AC_HE,1
Telaio strutturale,740164,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740165,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740166,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740167,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740177,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740178,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740179,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740180,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740190,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740191,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740192,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740193,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740289,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740290,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740291,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,740292,INC_TelST_TS.AC_RettangolareQuadrataCava,1
Telaio strutturale,741280,INC_TelST_TS.AC_HE,1
Telaio strutturale,741956,INC_TelST_TS.AC_HE,1
Telaio strutturale,742075,INC_TelST_TS.AC_HE,1
Telaio strutturale,742202,INC_TelST_TS.AC_HE,1
Telaio strutturale,742311,INC_TelST_TS.AC_HE,1
Telaio strutturale,742446,INC_TelST_TS.AC_HE,1
Telaio strutturale,742575,INC_TelST_TS.AC_HE,1
Telaio strutturale,742683,INC_TelST_TS.AC_HE,1
Telaio strutturale,742833,INC_TelST_TS.AC_HE,1
Telaio strutturale,742908,INC_TelST_TS.AC_HE,1
Telaio strutturale,742983,INC_TelST_TS.AC_HE,1
Telaio strutturale,743008,INC_TelST_TS.AC_HE,1
Telaio strutturale,743313,INC_TelST_TS.AC_HE,1
Telaio strutturale,743323,INC_TelST_TS.AC_HE,1
Telaio strutturale,743348,INC_TelST_TS.AC_HE,1
Telaio strutturale,743358,INC_TelST_TS.AC_HE,1
Telaio strutturale,743680,INC_TelST_TS.AC_HE,1
Telaio strutturale,743687,INC_TelST_TS.AC_HE,1
Telaio strutturale,743700,INC_TelST_TS.AC_HE,1
Telaio strutturale,743710,INC_TelST_TS.AC_HE,1
Telaio strutturale,744011,INC_TelST_TS.AC_HE,1
Telaio strutturale,744027,INC_TelST_TS.AC_HE,1
Telaio strutturale,744037,INC_TelST_TS.AC_HE,1
Telaio strutturale,744047,INC_TelST_TS.AC_HE,1
Telaio strutturale,744387,INC_TelST_TS.AC_HE,1
Telaio strutturale,744409,INC_TelST_TS.AC_HE,1
Telaio strutturale,744434,INC_TelST_TS.AC_HE,1
Telaio strutturale,744679,INC_TelST_TS.AC_HE,1
Telaio strutturale,744811,INC_TelST_TS.AC_HE,1
Telaio strutturale,744824,INC_TelST_TS.AC_HE,1
Telaio strutturale,744840,INC_TelST_TS.AC_HE,1
Telaio strutturale,744850,INC_TelST_TS.AC_HE,1
Telaio strutturale,745188,INC_TelST_TS.AC_HE,1
Telaio strutturale,745213,INC_TelST_TS.AC_HE,1
Telaio strutturale,745247,INC_TelST_TS.AC_HE,1
Telaio strutturale,745254,INC_TelST_TS.AC_HE,1
Telaio strutturale,745589,INC_TelST_TS.AC_HE,1
Telaio strutturale,745641,INC_TelST_TS.AC_HE,1
Telaio strutturale,745663,INC_TelST_TS.AC_HE,1
Telaio strutturale,745694,INC_TelST_TS.AC_HE,1
Telaio strutturale,746039,INC_TelST_TS.AC_HE,1
Telaio strutturale,746061,INC_TelST_TS.AC_HE,1
Telaio strutturale,746074,INC_TelST_TS.AC_HE,1
Telaio strutturale,746084,INC_TelST_TS.AC_HE,1
Telaio strutturale,746417,INC_TelST_TS.AC_HE,1
Telaio strutturale,746427,INC_TelST_TS.AC_HE,1
Telaio strutturale,746437,INC_TelST_TS.AC_HE,1
Telaio strutturale,746447,INC_TelST_TS.AC_HE,1
Telaio strutturale,746773,INC_TelST_TS.AC_HE,1
Telaio strutturale,746789,INC_TelST_TS.AC_HE,1
Telaio strutturale,746802,INC_TelST_TS.AC_HE,1
Telaio strutturale,746830,INC_TelST_TS.AC_HE,1
Telaio strutturale,747192,INC_TelST_TS.AC_HE,1
Telaio strutturale,747202,INC_TelST_TS.AC_HE,1
Telaio strutturale,747209,INC_TelST_TS.AC_HE,1
Telaio strutturale,747231,INC_TelST_TS.AC_HE,1
Telaio strutturale,747517,INC_TelST_TS.AC_HE,1
Telaio strutturale,747527,INC_TelST_TS.AC_HE,1
Telaio strutturale,747537,INC_TelST_TS.AC_HE,1
Telaio strutturale,747556,INC_TelST_TS.AC_HE,1
Telaio strutturale,747854,INC_TelST_TS.AC_HE,1
Telaio strutturale,747864,INC_TelST_TS.AC_HE,1
Telaio strutturale,747880,INC_TelST_TS.AC_HE,1
Telaio strutturale,747902,INC_TelST_TS.AC_HE,1
Telaio strutturale,748194,INC_TelST_TS.AC_HE,1
Telaio strutturale,748204,INC_TelST_TS.AC_HE,1
Telaio strutturale,748223,INC_TelST_TS.AC_HE,1
Telaio strutturale,748239,INC_TelST_TS.AC_HE,1
Telaio strutturale,748597,INC_TelST_TS.AC_HE,1
Telaio strutturale,748616,INC_TelST_TS.AC_HE,1
Telaio strutturale,748632,INC_TelST_TS.AC_HE,1
Telaio strutturale,748657,INC_TelST_TS.AC_HE,1
