GUID,ID,Famiglia e tipo,Livello,Workset,Stato
a82096b4-7cea-4169-b84a-adaa24336dcf-00184621,1590817,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001848c0,1591488,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001848c2,1591490,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001848c3,1591491,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001848c4,1591492,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001848ce,1591502,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001848cf,1591503,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001848d7,1591511,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001848d8,1591512,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001848e0,1591520,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001848e5,1591525,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001848ea,1591530,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001848eb,1591531,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001848ec,1591532,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-00184944,1591620,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-0018496b,1591659,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001849db,1591771,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0a14fa57-3138-4f9b-8856-58351e21f3ad-0018bd17,1621271,Condotto rettangolare: SG_Rett zincato,,Condotto,1
995ff6ad-5eac-4b00-92a5-aea615f5d0fc-0018d70a,1627914,Condotto rettangolare: SG_Rett zincato,,Condotto,1
995ff6ad-5eac-4b00-92a5-aea615f5d0fc-0018d70b,1627915,Condotto rettangolare: SG_Rett zincato,,Condotto,1
995ff6ad-5eac-4b00-92a5-aea615f5d0fc-0018d70f,1627919,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192bb1,1649585,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192bc1,1649601,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192bc3,1649603,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192bc5,1649605,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192cfc,1649916,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192d0c,1649932,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192d0e,1649934,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192d10,1649936,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192d45,1649989,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192d55,1650005,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192d57,1650007,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192d59,1650009,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192e8b,1650315,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192e99,1650329,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192e9a,1650330,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192e9b,1650331,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192eb4,1650356,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192ec4,1650372,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192ec6,1650374,Condotto rettangolare: SG_Rett zincato,,Condotto,1
cc997e00-fbc6-462e-a49e-6fbe6b38b966-00192ec8,1650376,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-00193322,1651490,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-001935ed,1652205,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-00193788,1652616,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-00193797,1652631,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-001937a0,1652640,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-001937a9,1652649,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-001937b2,1652658,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-001937bb,1652667,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-001937c4,1652676,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-001937cd,1652685,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-001937d6,1652694,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-001937df,1652703,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-001937e8,1652712,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-001937f1,1652721,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-001937fa,1652730,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-001938fc,1652988,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-00193908,1653000,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-00193922,1653026,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-0019392c,1653036,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-001939f6,1653238,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-00193aca,1653450,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-00193ad4,1653460,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-00193afa,1653498,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-00193b4b,1653579,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-00193ba0,1653664,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-00193bb8,1653688,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-00193c56,1653846,Condotto rettangolare: SG_Rett zincato,,Condotto,1
f8ed37d3-baea-455e-97b7-cf88e96a9758-00193c7f,1653887,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186aac,1600172,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186ac6,1600198,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186b06,1600262,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186b16,1600278,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186b26,1600294,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186b40,1600320,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186b86,1600390,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186b8b,1600395,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186b90,1600400,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186b95,1600405,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186b9a,1600410,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186c06,1600518,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186c25,1600549,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186c2d,1600557,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186edd,1601245,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186ede,1601246,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186ee0,1601248,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186ee2,1601250,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186f7f,1601407,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186fa5,1601445,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186fa8,1601448,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186fa9,1601449,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186fc5,1601477,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186fc6,1601478,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186fc8,1601480,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186fca,1601482,Condotto rettangolare: SG_Rett zincato,,Condotto,1
389c6dab-85a6-4708-b054-c9935d72ffa5-0018ee1a,1633818,Condotto rettangolare: SG_Rett zincato,,Condotto,1
389c6dab-85a6-4708-b054-c9935d72ffa5-0018eed4,1634004,Condotto rettangolare: SG_Rett zincato,,Condotto,1
389c6dab-85a6-4708-b054-c9935d72ffa5-0018eede,1634014,Condotto rettangolare: SG_Rett zincato,,Condotto,1
389c6dab-85a6-4708-b054-c9935d72ffa5-0018ef33,1634099,Condotto rettangolare: SG_Rett zincato,,Condotto,1
389c6dab-85a6-4708-b054-c9935d72ffa5-0018ef43,1634115,Condotto rettangolare: SG_Rett zincato,,Condotto,1
389c6dab-85a6-4708-b054-c9935d72ffa5-0018ef75,1634165,Condotto rettangolare: SG_Rett zincato,,Condotto,1
389c6dab-85a6-4708-b054-c9935d72ffa5-0018ef76,1634166,Condotto rettangolare: SG_Rett zincato,,Condotto,1
389c6dab-85a6-4708-b054-c9935d72ffa5-0018ef77,1634167,Condotto rettangolare: SG_Rett zincato,,Condotto,1
389c6dab-85a6-4708-b054-c9935d72ffa5-0018ef7c,1634172,Condotto rettangolare: SG_Rett zincato,,Condotto,1
389c6dab-85a6-4708-b054-c9935d72ffa5-0018ef81,1634177,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f188,1634696,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f189,1634697,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f18c,1634700,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f18f,1634703,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f192,1634706,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f195,1634709,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f198,1634712,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f19b,1634715,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f19e,1634718,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f1a1,1634721,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f1a4,1634724,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f1a7,1634727,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f1c7,1634759,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f1c8,1634760,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f1ca,1634762,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f1cc,1634764,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f437,1635383,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f57e,1635710,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f57f,1635711,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f582,1635714,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f585,1635717,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f588,1635720,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f58b,1635723,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f58e,1635726,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f591,1635729,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f594,1635732,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f597,1635735,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f59a,1635738,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f59d,1635741,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f5b6,1635766,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f5b7,1635767,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f5b9,1635769,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f5bb,1635771,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f5cc,1635788,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f603,1635843,Condotto rettangolare: SG_Rett zincato,,Condotto,1
6f50fe30-b45e-43b7-a1a7-7fd7ba1370ad-0018f606,1635846,Condotto rettangolare: SG_Rett zincato,,Condotto,1
16f920d9-5c35-442a-ae0b-eec40b7b4bcc-00176229,1532457,Condotto rettangolare: SG_Rett zincato,,Condotto,1
02f6538b-0dc2-47c8-9844-3668e5f16df4-0017ffa6,1572774,Condotto rettangolare: SG_Rett zincato,,Condotto,1
02f6538b-0dc2-47c8-9844-3668e5f16df4-0018004a,1572938,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0957e02d-64c1-40e3-ae41-4b9d4dc497d6-001805db,1574363,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0957e02d-64c1-40e3-ae41-4b9d4dc497d6-001805e0,1574368,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0957e02d-64c1-40e3-ae41-4b9d4dc497d6-001805e2,1574370,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0957e02d-64c1-40e3-ae41-4b9d4dc497d6-0018061c,1574428,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0957e02d-64c1-40e3-ae41-4b9d4dc497d6-00180621,1574433,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0957e02d-64c1-40e3-ae41-4b9d4dc497d6-00180623,1574435,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0957e02d-64c1-40e3-ae41-4b9d4dc497d6-0018065e,1574494,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0957e02d-64c1-40e3-ae41-4b9d4dc497d6-00180663,1574499,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0957e02d-64c1-40e3-ae41-4b9d4dc497d6-00180665,1574501,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0957e02d-64c1-40e3-ae41-4b9d4dc497d6-001806a0,1574560,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0957e02d-64c1-40e3-ae41-4b9d4dc497d6-001806a5,1574565,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0957e02d-64c1-40e3-ae41-4b9d4dc497d6-001806a7,1574567,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0957e02d-64c1-40e3-ae41-4b9d4dc497d6-001806e5,1574629,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0957e02d-64c1-40e3-ae41-4b9d4dc497d6-001806e7,1574631,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0f4dd158-a362-44f6-b4b5-05bcd8e7157a-00181c8e,1580174,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0f4dd158-a362-44f6-b4b5-05bcd8e7157a-00181c95,1580181,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-00184665,1590885,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-0018466b,1590891,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-00184692,1590930,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-00184697,1590935,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001846be,1590974,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001846c3,1590979,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001846ea,1591018,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001846ef,1591023,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-00184716,1591062,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-0018471b,1591067,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001847e0,1591264,Condotto rettangolare: SG_Rett zincato,,Condotto,1
8c81b538-64a6-40ee-a55d-7c1081b96db9-001847e3,1591267,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186a10,1600016,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186a5b,1600091,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186a66,1600102,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186a77,1600119,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186a88,1600136,Condotto rettangolare: SG_Rett zincato,,Condotto,1
7c9368f6-7708-40a6-a7c0-c7b0fcda2910-00186a93,1600147,Condotto rettangolare: SG_Rett zincato,,Condotto,1
3e8d960f-abc2-4d51-87be-f87e18620c43-00189434,1610804,Condotto rettangolare: SG_Rett zincato,,Condotto,1
3e8d960f-abc2-4d51-87be-f87e18620c43-00189439,1610809,Condotto rettangolare: SG_Rett zincato,,Condotto,1
3e8d960f-abc2-4d51-87be-f87e18620c43-0018945e,1610846,Condotto rettangolare: SG_Rett zincato,,Condotto,1
3e8d960f-abc2-4d51-87be-f87e18620c43-00189559,1611097,Condotto rettangolare: SG_Rett zincato,,Condotto,1
3e8d960f-abc2-4d51-87be-f87e18620c43-0018955e,1611102,Condotto rettangolare: SG_Rett zincato,,Condotto,1
3e8d960f-abc2-4d51-87be-f87e18620c43-00189560,1611104,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0a14fa57-3138-4f9b-8856-58351e21f3ad-0018c2e7,1622759,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0a14fa57-3138-4f9b-8856-58351e21f3ad-0018c2e8,1622760,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0a14fa57-3138-4f9b-8856-58351e21f3ad-0018c2ea,1622762,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0a14fa57-3138-4f9b-8856-58351e21f3ad-0018c2eb,1622763,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0a14fa57-3138-4f9b-8856-58351e21f3ad-0018c369,1622889,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0a14fa57-3138-4f9b-8856-58351e21f3ad-0018c36a,1622890,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0a14fa57-3138-4f9b-8856-58351e21f3ad-0018c36c,1622892,Condotto rettangolare: SG_Rett zincato,,Condotto,1
0a14fa57-3138-4f9b-8856-58351e21f3ad-0018c36d,1622893,Condotto rettangolare: SG_Rett zincato,,Condotto,1
15e1ac00-7823-428a-bb81-fb78ea03b1a6-00194a4d,1657421,Condotto rettangolare: SG_Rett zincato,,Condotto,1
15e1ac00-7823-428a-bb81-fb78ea03b1a6-00194a63,1657443,Condotto rettangolare: SG_Rett zincato,,Condotto,1
15e1ac00-7823-428a-bb81-fb78ea03b1a6-00194a72,1657458,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e07c7,919495,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e07c9,919497,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e07ce,919502,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e07cf,919503,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e07d1,919505,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e07ed,919533,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e07ef,919535,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e07f8,919544,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e07fa,919546,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e07fc,919548,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e07fe,919550,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e0802,919554,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e0804,919556,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e0806,919558,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e0807,919559,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e0809,919561,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e0810,919568,Condotto rettangolare: SG_Rett zincato,,Condotto,1
791e1c51-1749-41ea-9371-c3279c9ee3a9-000e0811,919569,Condotto rettangolare: SG_Rett zincato,,Condotto,1
