Nome Elemento,Ifc Class,GUID,ID Elemento,Presenza Nativo,Presenza IFC,Stato
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASv2,1Fu$HxwHr1TgMzF3kFASv2,705290,705290,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASv3,1Fu$HxwHr1TgMzF3kFASv3,705291,705291,1,1,Verificato,1
ST_FON_PLT_Testata4Pali-ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASvR,1Fu$HxwHr1TgMzF3kFASvR,705299,705299,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASvS,1Fu$HxwHr1TgMzF3kFASvS,705300,705300,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASvT,1Fu$HxwHr1TgMzF3kFASvT,705301,705301,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASvU,1Fu$HxwHr1TgMzF3kFASvU,705302,705302,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASvV,1Fu$HxwHr1TgMzF3kFASvV,705303,705303,1,1,Verificato,1
ST_FON_PLT_Testata4Pali-ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASvN,1Fu$HxwHr1TgMzF3kFASvN,705311,705311,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASve,1Fu$HxwHr1TgMzF3kFASve,705312,705312,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASvf,1Fu$HxwHr1TgMzF3kFASvf,705313,705313,1,1,Verificato,1
