Quantità,Modello,Type Name,ID,Livello,IFC Element,Verifica,Stato
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843747,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843748,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843749,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843750,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843751,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843752,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843753,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843754,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843755,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843756,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843757,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843758,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843759,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843760,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843761,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843762,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843763,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843764,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843765,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843766,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843767,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843768,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843769,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843770,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843771,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843772,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843773,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843774,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843775,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843776,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843777,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843778,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843779,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843780,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843781,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843782,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843783,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843784,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843785,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843786,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843787,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,843794,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,843795,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,843796,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,843797,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,881062,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,881063,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,881064,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,881065,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,881066,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,881067,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,881068,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,881069,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,881070,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,881071,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,881072,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,881073,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,943590,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø800x12000,9nnn_J.002_028_PE_ST_M3_02_00,943591,,,Corretta,1
